1726902499672,ETHUSDT,bid,2510,5711.808
1726902520049,ETHUSDT,bid,2420,4251.825
1726902520049,ETHUSDT,bid,2500,5624.966
1726902520049,ETHUSDT,bid,2510,9352.468
1726902520049,ETHUSDT,bid,2510,5711.943
1726902568637,ETHUSDT,bid,2490,4170.605
1726902649047,ETHUSDT,bid,2500,5653.708
1726902651450,ETHUSDT,bid,2510,9356.446
1726902711545,ETHUSDT,bid,2510,9352.468
1726902764285,ETHUSDT,bid,2500,5652.335
1726902811634,ETHUSDT,bid,2500,5649.872
1726902963073,ETHUSDT,bid,2510,9352.269
1726902988066,ETHUSDT,bid,2510,9351.769
1726903013876,ETHUSDT,bid,2500,5649.912
1726903039951,ETHUSDT,bid,2510,9346.769
1726903084551,ETHUSDT,bid,2500,5654.412
1726903124269,ETHUSDT,bid,2510,5711.893
1726903141446,ETHUSDT,bid,2510,9347.199
1726903266027,ETHUSDT,bid,2500,5655.763
1726903462546,ETHUSDT,bid,2510,9347.271
1726903559583,ETHUSDT,bid,2510,9347.268
1726903576032,ETHUSDT,bid,2510,9347.27
1726903676629,ETHUSDT,bid,2510,9347.278
1726903754071,ETHUSDT,bid,2510,9337.318
1726903755007,ETHUSDT,bid,2500,5656.099
1726903766191,ETHUSDT,bid,2500,5655.763
1726903799872,ETHUSDT,bid,2510,9337.246
1726903800281,ETHUSDT,bid,2500,5651.263
1726903850439,ETHUSDT,bid,2500,5653.763
1726903869971,ETHUSDT,bid,2510,9337.206
1726903874771,ETHUSDT,bid,2500,5655.759
1726903934721,ETHUSDT,bid,2500,5656.557
1726904038575,ETHUSDT,bid,2510,9345.165
1726904047272,ETHUSDT,bid,2510,5716.893
1726904072701,ETHUSDT,bid,2490,4130.194
1726904109083,ETHUSDT,bid,2510,9345.231
1726904123903,ETHUSDT,bid,2510,5717.193
1726904148804,ETHUSDT,bid,2510,9337.272
1726904318175,ETHUSDT,bid,2510,5716.193
1726904338424,ETHUSDT,bid,2510,9337.264
1726904355243,ETHUSDT,bid,2500,5653.563
1726904410428,ETHUSDT,bid,2500,5660.748
1726904496750,ETHUSDT,bid,2510,5715.907
1726904515300,ETHUSDT,bid,2510,5716.336
1726904607712,ETHUSDT,bid,2500,5654.358
1726904676881,ETHUSDT,bid,2420,4251.805
1726904700067,ETHUSDT,bid,2490,4130.185
1726904731540,ETHUSDT,bid,2510,9338.824
1726904741435,ETHUSDT,bid,2510,5714.348
1726904742675,ETHUSDT,bid,2490,4130.176
1726904820653,ETHUSDT,bid,2490,4134.455
1726904832217,ETHUSDT,bid,2510,9338.808
1726904869632,ETHUSDT,bid,2460,4189.368
1726904912304,ETHUSDT,bid,2510,9338.821
1726904912831,ETHUSDT,bid,2510,9336.033
1726904944221,ETHUSDT,bid,2500,5654.122
1726904996676,ETHUSDT,bid,2510,9336.02
1726905050983,ETHUSDT,bid,2500,5656.122
1726905101728,ETHUSDT,bid,2510,5713.348
1726905120207,ETHUSDT,bid,2510,5712.919
1726905195702,ETHUSDT,bid,2500,5655.922
1726905236659,ETHUSDT,bid,2510,9335.92
1726905287817,ETHUSDT,bid,2510,9335.67
1726905309205,ETHUSDT,bid,2510,5712.942
1726905324031,ETHUSDT,bid,2510,9336.671
1726905372705,ETHUSDT,bid,2490,4133.455
1726905411173,ETHUSDT,bid,2500,5675.922
1726905422411,ETHUSDT,bid,2500,5675.942
1726905506526,ETHUSDT,bid,2460,4189.395
1726905545228,ETHUSDT,bid,2510,5713.14
1726905552797,ETHUSDT,bid,2500,5680.807
1726905557051,ETHUSDT,bid,2500,5679.61
1726905572958,ETHUSDT,bid,2510,9336.686
1726905580353,ETHUSDT,bid,2500,5674.745
1726905587884,ETHUSDT,bid,2460,4189.413
1726905603582,ETHUSDT,bid,2510,5707.225
1726905638164,ETHUSDT,bid,2500,5679.367
1726905707562,ETHUSDT,bid,2510,9336.694
1726905733638,ETHUSDT,bid,2500,5678.016
1726905770803,ETHUSDT,bid,2500,5676.016
1726905886905,ETHUSDT,bid,2510,9336.717
1726905893726,ETHUSDT,bid,2500,5676.039
1726906109783,ETHUSDT,bid,2500,5674.039
1726906202646,ETHUSDT,bid,2490,4133.464
1726906258240,ETHUSDT,bid,2510,9336.741
1726906271031,ETHUSDT,bid,2510,5706.225
1726906271653,ETHUSDT,bid,2510,9335.741
1726906272704,ETHUSDT,bid,2500,5673.039
1726906363158,ETHUSDT,bid,2510,9331.856
1726906424971,ETHUSDT,bid,2510,5705.775
1726906435149,ETHUSDT,bid,2490,4136.464
1726906445579,ETHUSDT,bid,2490,4133.464
1726906491229,ETHUSDT,bid,2510,9332.106
1726906515617,ETHUSDT,bid,2500,5683.039
1726906520406,ETHUSDT,bid,2510,9331.856
1726906551290,ETHUSDT,bid,2510,9331.956
1726906589487,ETHUSDT,bid,2510,5707.758
1726906590203,ETHUSDT,bid,2510,5705.775
1726906622311,ETHUSDT,bid,2510,5706.172
1726906630730,ETHUSDT,bid,2510,5712.502
1726906675973,ETHUSDT,bid,2510,9331.89
1726906684141,ETHUSDT,bid,2510,9339.89
1726906695223,ETHUSDT,bid,2490,4133.864
1726906709208,ETHUSDT,bid,2510,9334.993
1726906710003,ETHUSDT,bid,2510,4334.993
1726906710105,ETHUSDT,bid,2430,4122.955
1726906741104,ETHUSDT,bid,2510,4374.812
1726906741204,ETHUSDT,bid,2510,4383.049
1726906741418,ETHUSDT,bid,2510,4385.006
1726906742264,ETHUSDT,bid,2510,4405.712
1726906776962,ETHUSDT,bid,2460,4189.792
1726906800330,ETHUSDT,bid,2510,4399.581
1726906800635,ETHUSDT,bid,2510,4397.475
1726906800835,ETHUSDT,bid,2510,4395.518
1726906829059,ETHUSDT,bid,2490,4132.799
1726906860465,ETHUSDT,bid,2510,4374.812
1726906862227,ETHUSDT,bid,2510,4334.993
