1726963250979,ETHUSDT,bid,1700,6016.953
1726963357867,ETHUSDT,bid,1700,6017.503
1726963381965,ETHUSDT,bid,2490,4108.259
1726963628187,ETHUSDT,bid,2460,4189.807
1726963640693,ETHUSDT,bid,2220,4585.762
1726963770996,ETHUSDT,bid,2420,4240.868
1726964167403,ETHUSDT,bid,2420,4241.666
1726964175031,ETHUSDT,bid,2220,4584.306
1726964299850,ETHUSDT,bid,2420,4237.666
1726964340701,ETHUSDT,bid,2420,4237.463
1726964355027,ETHUSDT,bid,2220,4584.288
1726964361740,ETHUSDT,bid,2220,4584.269
1726964361740,ETHUSDT,bid,2420,4237.444
1726964553079,ETHUSDT,bid,2460,4189.604
1726964600884,ETHUSDT,bid,2030,5062.471
1726964626474,ETHUSDT,bid,2420,4236.646
1726964682362,ETHUSDT,bid,1700,6017.487
1726964834402,ETHUSDT,bid,2030,5063.471
1726964914802,ETHUSDT,bid,2460,4188.991
1726964921312,ETHUSDT,bid,2490,4107.859
1726965002536,ETHUSDT,bid,2490,4107.868
1726965435511,ETHUSDT,bid,2420,4229.646
1726965525893,ETHUSDT,ask,3090,3259.108
1726965798320,ETHUSDT,bid,2460,4188.621
1726965811505,ETHUSDT,bid,2490,4105.868
1726965826719,ETHUSDT,bid,2430,4121.319
1726965837141,ETHUSDT,bid,1950,5482.99
1726965909108,ETHUSDT,bid,2420,4229.72
1726966311321,ETHUSDT,bid,1960,5177.695
1726966448122,ETHUSDT,bid,1950,5480.695
1726966578345,ETHUSDT,bid,2420,4229.22
1726966996205,ETHUSDT,bid,2460,4188.63
1726967758369,ETHUSDT,bid,2220,4579.269
1726968632113,ETHUSDT,bid,2420,4229.202
1726969115415,ETHUSDT,bid,1960,5176.576
1726969167631,ETHUSDT,bid,2420,4229.242
1726969190646,ETHUSDT,bid,2490,4105.881
1726969317035,ETHUSDT,bid,2490,4105.706
1726969337018,ETHUSDT,bid,2490,4105.098
1726969698095,ETHUSDT,bid,2220,4579.259
1726969959663,ETHUSDT,bid,2490,4105.02
1726970330236,ETHUSDT,bid,2490,4105.03
1726970332206,ETHUSDT,bid,2490,4105.04
1726970366839,ETHUSDT,bid,2490,4105.05
1726970370237,ETHUSDT,bid,2490,4105.06
1726970378311,ETHUSDT,bid,2490,4105.07
1726970378718,ETHUSDT,bid,2490,4105.08
1726970379644,ETHUSDT,bid,2490,4105.09
1726970380053,ETHUSDT,bid,2490,4105.1
1726970425665,ETHUSDT,bid,2490,4105.09
1726970426076,ETHUSDT,bid,2490,4105.08
1726970426386,ETHUSDT,bid,2490,4105.07
1726970653712,ETHUSDT,bid,2490,4105.08
1726970653811,ETHUSDT,bid,2490,4105.09
1726970653909,ETHUSDT,bid,2490,4105.1
1726970655050,ETHUSDT,bid,2490,4105.11
