1726531286292,SOLUSDT,bid,120,17116.0
1726531299193,SOLUSDT,bid,127,8964.0
1726531347241,SOLUSDT,bid,127,12063.0
1726531347454,SOLUSDT,bid,130,9557.0
1726531347871,SOLUSDT,ask,132,9557.0
1726531369641,SOLUSDT,bid,130,9078.0
1726531376821,SOLUSDT,bid,126,15392.0
1726531410364,SOLUSDT,bid,128,9805.0
1726531418324,SOLUSDT,bid,128,9522.0
1726531439469,SOLUSDT,bid,120,17102.0
1726531465904,SOLUSDT,bid,128,9526.0
1726531471529,SOLUSDT,bid,130,9099.0
1726531472763,SOLUSDT,ask,144,35946.0
1726531485506,SOLUSDT,ask,137,9243.0
1726531490815,SOLUSDT,bid,130,9078.0
1726531497080,SOLUSDT,bid,130,9099.0
1726531502744,SOLUSDT,ask,136,9141.0
1726531515226,SOLUSDT,bid,130,9147.0
1726531515437,SOLUSDT,bid,130,9099.0
1726531537865,SOLUSDT,bid,130,9078.0
1726531549344,SOLUSDT,bid,110,24708.0
1726531549344,SOLUSDT,bid,120,17106.0
1726531568884,SOLUSDT,ask,150,32455.0
1726531572553,SOLUSDT,bid,127,11948.0
1726531572968,SOLUSDT,bid,130,9627.0
1726531573378,SOLUSDT,ask,135,11947.0
1726531573785,SOLUSDT,ask,132,9632.0
1726531600360,SOLUSDT,bid,125,12605.0
1726531602091,SOLUSDT,bid,120,17097.0
1726531602091,SOLUSDT,bid,130,9087.0
1726531605450,SOLUSDT,ask,137,9238.0
1726531613135,SOLUSDT,bid,130,9110.0
1726531617081,SOLUSDT,bid,130,9114.0
1726531617991,SOLUSDT,ask,137,9273.0
1726531640587,SOLUSDT,bid,130,9091.0
1726531645321,SOLUSDT,ask,136,9154.0
1726531676252,SOLUSDT,bid,121,14858.0
1726531678205,SOLUSDT,bid,130,9114.0
1726531721672,SOLUSDT,bid,130,9119.0
1726531724439,SOLUSDT,bid,110,24687.0
1726531766016,SOLUSDT,bid,130,9109.0
1726531778739,SOLUSDT,bid,127,8128.0
1726531787636,SOLUSDT,bid,127,8963.0
1726531798861,SOLUSDT,bid,126,15511.0
1726531832662,SOLUSDT,bid,123,8540.0
1726531850456,SOLUSDT,bid,130,9660.0
1726531865201,SOLUSDT,bid,130,9117.0
1726531886603,SOLUSDT,bid,127,8988.0
