2024-08-20 07:07:49,ETHUSDT,ask,2890,3455.612
2024-08-20 07:07:51,ETHUSDT,ask,2890,3455.622
2024-08-20 07:08:49,ETHUSDT,ask,2890,3455.612
2024-08-20 07:08:49,ETHUSDT,ask,2890,3455.602
2024-08-20 07:10:45,ETHUSDT,bid,2200,4591.439
2024-08-20 07:12:43,ETHUSDT,bid,2140,4699.892
2024-08-20 07:12:43,ETHUSDT,bid,2290,4364.814
2024-08-20 07:12:48,ETHUSDT,ask,2890,3455.612
2024-08-20 07:13:47,ETHUSDT,ask,2890,3455.602
2024-08-20 07:20:19,ETHUSDT,bid,2360,4236.35
2024-08-20 07:20:19,ETHUSDT,bid,2360,4236.36
2024-08-20 07:21:09,ETHUSDT,bid,2360,4236.35
2024-08-20 07:21:09,ETHUSDT,bid,2360,4236.34
2024-08-20 07:28:57,ETHUSDT,bid,1700,6031.263
2024-08-20 07:32:15,ETHUSDT,ask,2850,3854.221
2024-08-20 07:34:53,ETHUSDT,bid,2350,4305.903
2024-08-20 07:35:34,ETHUSDT,ask,2850,3854.242
2024-08-20 07:36:06,ETHUSDT,ask,2850,3855.242
2024-08-20 07:42:05,ETHUSDT,bid,2350,4304.453
2024-08-20 07:42:18,ETHUSDT,ask,2850,3857.242
2024-08-20 07:43:07,ETHUSDT,ask,2890,3467.293
2024-08-20 07:43:14,ETHUSDT,bid,2270,4433.774
2024-08-20 07:43:14,ETHUSDT,ask,2850,3857.227
2024-08-20 07:43:42,ETHUSDT,ask,2890,3469.183
2024-08-20 07:43:47,ETHUSDT,ask,2890,3470.278
2024-08-20 07:44:07,ETHUSDT,ask,2890,3458.574
2024-08-20 07:44:41,ETHUSDT,ask,2890,3456.684
2024-08-20 07:45:07,ETHUSDT,bid,2460,4134.031
2024-08-20 07:52:07,ETHUSDT,bid,1710,5861.385
2024-08-20 07:52:35,ETHUSDT,bid,2460,4133.951
2024-08-20 07:53:58,ETHUSDT,ask,2850,3857.232
2024-08-20 07:58:01,ETHUSDT,ask,2850,3857.245
2024-08-20 07:59:03,ETHUSDT,bid,2420,4142.803
2024-08-20 07:59:11,ETHUSDT,ask,2850,3854.245
2024-08-20 08:04:05,ETHUSDT,bid,2350,4303.453
2024-08-20 08:04:05,ETHUSDT,bid,2360,4232.34
2024-08-20 08:04:45,ETHUSDT,bid,2460,4133.967
2024-08-20 08:08:39,ETHUSDT,bid,2140,4699.869
2024-08-20 08:09:46,ETHUSDT,bid,2140,4699.879
2024-08-20 08:12:27,ETHUSDT,ask,2850,3854.254
2024-08-20 08:13:55,ETHUSDT,bid,2350,4303.784
2024-08-20 08:15:00,ETHUSDT,bid,2350,4303.453
2024-08-20 08:15:46,ETHUSDT,bid,2460,4133.244
2024-08-20 08:27:09,ETHUSDT,bid,1700,6030.028
2024-08-20 08:36:35,ETHUSDT,bid,2270,4436.049
2024-08-20 08:36:35,ETHUSDT,bid,2350,4305.651
2024-08-20 08:38:43,ETHUSDT,bid,2140,4699.899
2024-08-20 08:38:46,ETHUSDT,ask,2850,3854.263
2024-08-20 08:39:05,ETHUSDT,bid,2140,4699.879
2024-08-20 08:47:56,ETHUSDT,ask,3040,3282.897
2024-08-20 08:47:57,ETHUSDT,ask,3040,3282.937
2024-08-20 08:47:57,ETHUSDT,ask,3040,3282.947
2024-08-20 08:47:59,ETHUSDT,ask,3040,3282.837
2024-08-20 08:50:58,ETHUSDT,bid,2140,4699.898
2024-08-20 08:58:54,ETHUSDT,ask,3040,3282.837
2024-08-20 08:58:54,ETHUSDT,ask,3040,3282.907
2024-08-20 08:58:56,ETHUSDT,ask,3040,3282.837
2024-08-20 08:58:57,ETHUSDT,ask,3040,3282.797
2024-08-20 09:02:46,ETHUSDT,ask,2850,3854.015
2024-08-20 09:02:51,ETHUSDT,ask,2850,3854.912
2024-08-20 09:03:12,ETHUSDT,ask,2850,3852.912
2024-08-20 09:03:24,ETHUSDT,ask,2910,3460.571
2024-08-20 09:03:35,ETHUSDT,ask,2910,3460.585
2024-08-20 09:03:44,ETHUSDT,ask,2910,3460.578
2024-08-20 09:03:45,ETHUSDT,ask,2910,3460.571
2024-08-20 09:04:14,ETHUSDT,bid,2350,4305.527
2024-08-20 09:04:16,ETHUSDT,ask,2910,3460.561
2024-08-20 09:05:43,ETHUSDT,ask,2850,3852.92
2024-08-20 09:06:27,ETHUSDT,ask,2850,3853.92
2024-08-20 09:07:45,ETHUSDT,bid,2460,4113.244
2024-08-20 09:08:37,ETHUSDT,ask,2850,3853.94
2024-08-20 09:11:23,ETHUSDT,bid,2350,4305.538
2024-08-20 09:12:59,ETHUSDT,ask,2850,3853.949
2024-08-20 09:16:49,ETHUSDT,ask,2890,3455.732
2024-08-20 09:17:15,ETHUSDT,ask,2850,3853.052
2024-08-20 09:18:33,ETHUSDT,ask,2850,3852.052
2024-08-20 09:23:06,ETHUSDT,bid,2460,4072.778
2024-08-20 09:26:16,ETHUSDT,ask,2900,3443.485
2024-08-20 09:27:02,ETHUSDT,ask,2850,3852.042
2024-08-20 09:27:07,ETHUSDT,ask,2900,3443.475
2024-08-20 09:28:11,ETHUSDT,ask,2900,3443.485
2024-08-20 09:29:02,ETHUSDT,ask,2900,3443.475
2024-08-20 09:30:12,ETHUSDT,ask,2900,3443.485
2024-08-20 09:31:09,ETHUSDT,ask,2900,3443.475
2024-08-20 09:33:06,ETHUSDT,bid,2350,4305.58
2024-08-20 09:33:32,ETHUSDT,bid,2420,4142.303
2024-08-20 09:33:38,ETHUSDT,ask,2910,3460.571
2024-08-20 09:33:39,ETHUSDT,ask,2910,3460.578
2024-08-20 09:33:39,ETHUSDT,ask,2910,3460.585
2024-08-20 09:33:48,ETHUSDT,ask,2910,3460.578
2024-08-20 09:33:48,ETHUSDT,ask,2910,3460.571
2024-08-20 09:34:22,ETHUSDT,ask,2910,3460.561
2024-08-20 09:35:27,ETHUSDT,ask,2850,3852.081
2024-08-20 09:35:43,ETHUSDT,ask,2850,3852.225
2024-08-20 09:38:03,ETHUSDT,bid,2200,4591.45
2024-08-20 09:38:40,ETHUSDT,bid,2200,4591.439
2024-08-20 09:41:56,ETHUSDT,bid,2460,4072.372
2024-08-20 09:49:33,ETHUSDT,ask,2850,3852.081
2024-08-20 09:51:25,ETHUSDT,ask,2850,3842.081
2024-08-20 09:51:48,ETHUSDT,ask,3040,3282.907
2024-08-20 09:51:50,ETHUSDT,ask,3040,3282.797
2024-08-20 09:51:55,ETHUSDT,bid,2420,4142.331
2024-08-20 10:08:39,ETHUSDT,bid,2340,4274.86
2024-08-20 10:14:52,ETHUSDT,ask,2850,3842.042
2024-08-20 10:16:48,ETHUSDT,ask,2890,3455.578
2024-08-20 10:17:48,ETHUSDT,ask,2850,3845.042
2024-08-20 10:18:38,ETHUSDT,bid,1950,5128.956
2024-08-20 10:19:15,ETHUSDT,bid,2340,4274.213
2024-08-20 10:22:01,ETHUSDT,bid,2350,4305.57
2024-08-20 10:25:47,ETHUSDT,ask,3040,3282.807
2024-08-20 10:25:51,ETHUSDT,ask,3040,3282.797
2024-08-20 10:30:44,ETHUSDT,ask,3090,3230.742
2024-08-20 10:34:02,ETHUSDT,bid,2140,4699.879
2024-08-20 10:42:22,ETHUSDT,bid,2270,4436.165
2024-08-20 10:42:22,ETHUSDT,ask,2850,3845.158
2024-08-20 10:42:24,ETHUSDT,bid,2200,4591.458
2024-08-20 10:56:44,ETHUSDT,ask,3090,3230.734
2024-08-20 11:04:40,ETHUSDT,bid,2450,4074.443
2024-08-20 11:05:12,ETHUSDT,ask,2850,3845.333
2024-08-20 11:05:31,ETHUSDT,bid,2140,4699.866
2024-08-20 11:05:31,ETHUSDT,ask,2850,3845.32
