2024-08-17 10:00:24,ETHUSDT,ask,4000,3934.4256
2024-08-17 10:03:49,ETHUSDT,ask,4000,3934.6545
2024-08-17 10:11:09,ETHUSDT,ask,5000,2157.93222
2024-08-17 10:45:08,ETHUSDT,ask,5000,2157.93582
2024-08-17 10:52:24,ETHUSDT,ask,5000,2160.13362
2024-08-17 10:59:17,ETHUSDT,ask,4500,2229.8489
2024-08-17 11:58:55,ETHUSDT,ask,5000,2160.13732
2024-08-17 11:59:00,ETHUSDT,ask,4500,2229.8526
2024-08-17 11:59:06,ETHUSDT,ask,4000,3934.6582
2024-08-17 11:59:44,ETHUSDT,ask,4000,3935.6602
2024-08-17 12:11:01,ETHUSDT,ask,5000,2160.14842
2024-08-17 12:11:46,ETHUSDT,ask,5000,2160.13732
2024-08-17 12:24:32,ETHUSDT,ask,4000,3935.6993
2024-08-17 12:29:50,ETHUSDT,ask,4000,3934.7773
2024-08-17 12:50:05,ETHUSDT,ask,4000,3934.7724
2024-08-17 12:50:15,ETHUSDT,ask,4500,2229.8575
2024-08-17 13:03:36,ETHUSDT,ask,4500,2228.8575
2024-08-17 13:08:04,ETHUSDT,ask,4000,3934.7738
2024-08-17 13:13:33,ETHUSDT,ask,4000,3934.7213
2024-08-17 13:29:59,ETHUSDT,ask,4000,3934.8853
2024-08-17 14:05:39,ETHUSDT,ask,5000,2160.51732
2024-08-17 14:07:24,ETHUSDT,ask,5000,2160.31052
2024-08-17 14:16:00,ETHUSDT,ask,4000,3934.5469
2024-08-17 14:29:15,ETHUSDT,ask,5000,2160.26952
2024-08-17 14:35:41,ETHUSDT,ask,5000,2160.54152
2024-08-17 14:36:58,ETHUSDT,ask,4000,3933.9408
2024-08-17 14:59:49,ETHUSDT,ask,4500,2228.7575
2024-08-17 15:10:07,ETHUSDT,ask,4000,3933.919
2024-08-17 15:13:42,ETHUSDT,ask,4000,3933.8763
2024-08-17 15:40:35,ETHUSDT,ask,4000,3935.3763
2024-08-17 15:40:47,ETHUSDT,ask,4000,3938.3763
2024-08-17 15:50:09,ETHUSDT,ask,5000,2160.54462
2024-08-17 15:50:15,ETHUSDT,ask,4500,2228.7606
2024-08-17 15:50:21,ETHUSDT,ask,4000,3938.3794
2024-08-17 15:57:42,ETHUSDT,ask,4000,3938.4001
2024-08-17 15:59:00,ETHUSDT,ask,4000,3938.4377
2024-08-17 15:59:12,ETHUSDT,ask,5000,2160.55332
2024-08-17 15:59:17,ETHUSDT,ask,4500,2228.7693
2024-08-17 15:59:24,ETHUSDT,ask,4000,3938.4464
2024-08-17 16:03:22,ETHUSDT,ask,4000,3938.4438
2024-08-17 16:03:22,ETHUSDT,ask,5000,2160.55072
2024-08-17 16:03:22,ETHUSDT,ask,4500,2228.7667
2024-08-17 16:05:50,ETHUSDT,ask,4000,3938.4822
2024-08-17 16:19:21,ETHUSDT,ask,5000,2160.55322
2024-08-17 16:24:41,ETHUSDT,ask,4000,3939.163
2024-08-17 16:36:25,ETHUSDT,ask,4500,2235.5951
2024-08-17 16:41:04,ETHUSDT,ask,4000,3938.164
2024-08-17 16:45:43,ETHUSDT,ask,4500,2231.6808
2024-08-17 16:47:32,ETHUSDT,ask,4500,2235.4951
2024-08-17 17:21:22,ETHUSDT,ask,4000,3938.8205
2024-08-17 17:24:01,ETHUSDT,ask,5000,2160.55602
2024-08-17 17:50:53,ETHUSDT,ask,4000,3938.817
2024-08-17 17:51:12,ETHUSDT,ask,5000,2160.19302
2024-08-17 18:09:50,ETHUSDT,ask,5000,2160.19052
2024-08-17 18:28:03,ETHUSDT,ask,5000,2160.88982
2024-08-17 18:37:59,ETHUSDT,ask,5000,2160.87362
2024-08-17 19:16:18,ETHUSDT,ask,4500,2237.4288
2024-08-17 19:36:14,ETHUSDT,ask,4000,3938.8455
2024-08-17 19:53:53,ETHUSDT,ask,4000,3938.863
2024-08-17 20:46:05,ETHUSDT,ask,5000,2160.48732
